start
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2780 with read ROI [45700:50700, 36368:40368, 24368:28368] (5000, 4000, 4000) and write ROI [45700:50700, 36368:40368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4694 with read ROI [45700:50700, 40368:44368, 40368:44368] (5000, 4000, 4000) and write ROI [45700:50700, 40368:44368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2011 with read ROI [45700:50700, 48368:52368, 368:4368] (5000, 4000, 4000) and write ROI [45700:50700, 48368:52368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3187 with read ROI [45700:50700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [45700:50700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2885 with read ROI [45700:50700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [45700:50700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2909 with read ROI [45700:50700, 60368:63624, 368:4368] (5000, 3256, 4000) and write ROI [45700:50700, 60368:63624, 368:4368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/881 with read ROI [50700:55700, 368:4368, 24368:28368] (5000, 4000, 4000) and write ROI [50700:55700, 368:4368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/452 with read ROI [50700:55700, 8368:12368, 368:4368] (5000, 4000, 4000) and write ROI [50700:55700, 8368:12368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3364 with read ROI [50700:55700, 8368:12368, 56368:60368] (5000, 4000, 4000) and write ROI [50700:55700, 8368:12368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1084 with read ROI [50700:55700, 16368:20368, 12368:16368] (5000, 4000, 4000) and write ROI [50700:55700, 16368:20368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1270 with read ROI [50700:55700, 20368:24368, 12368:16368] (5000, 4000, 4000) and write ROI [50700:55700, 20368:24368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1286 with read ROI [50700:55700, 24368:28368, 8368:12368] (5000, 4000, 4000) and write ROI [50700:55700, 24368:28368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1303 with read ROI [50700:55700, 28368:32368, 4368:8368] (5000, 4000, 4000) and write ROI [50700:55700, 28368:32368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1511 with read ROI [50700:55700, 32368:36368, 4368:8368] (5000, 4000, 4000) and write ROI [50700:55700, 32368:36368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1740 with read ROI [50700:55700, 36368:40368, 4368:8368] (5000, 4000, 4000) and write ROI [50700:55700, 36368:40368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1760 with read ROI [50700:55700, 40368:44368, 368:4368] (5000, 4000, 4000) and write ROI [50700:55700, 40368:44368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3517 with read ROI [50700:55700, 44368:48368, 20368:24368] (5000, 4000, 4000) and write ROI [50700:55700, 44368:48368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3917 with read ROI [50700:55700, 48368:52368, 20368:24368] (5000, 4000, 4000) and write ROI [50700:55700, 48368:52368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3562 with read ROI [50700:55700, 52368:56368, 12368:16368] (5000, 4000, 4000) and write ROI [50700:55700, 52368:56368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6855 with read ROI [50700:55700, 56368:60368, 36368:40368] (5000, 4000, 4000) and write ROI [50700:55700, 56368:60368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10995 with read ROI [50700:55700, 60368:63624, 56368:60368] (5000, 3256, 4000) and write ROI [50700:55700, 60368:63624, 56368:60368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/453 with read ROI [55700:60700, 4368:8368, 368:4368] (5000, 4000, 4000) and write ROI [55700:60700, 4368:8368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1071 with read ROI [55700:60700, 8368:12368, 16368:20368] (5000, 4000, 4000) and write ROI [55700:60700, 8368:12368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3041 with read ROI [55700:60700, 12368:16368, 44368:48368] (5000, 4000, 4000) and write ROI [55700:60700, 12368:16368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1287 with read ROI [55700:60700, 20368:24368, 8368:12368] (5000, 4000, 4000) and write ROI [55700:60700, 20368:24368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3440 with read ROI [55700:60700, 24368:28368, 36368:40368] (5000, 4000, 4000) and write ROI [55700:60700, 24368:28368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4242 with read ROI [55700:60700, 28368:32368, 40368:44368] (5000, 4000, 4000) and write ROI [55700:60700, 28368:32368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6746 with read ROI [55700:60700, 32368:36368, 56368:60368] (5000, 4000, 4000) and write ROI [55700:60700, 32368:36368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5202 with read ROI [55700:60700, 40368:44368, 36368:40368] (5000, 4000, 4000) and write ROI [55700:60700, 40368:44368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3189 with read ROI [55700:60700, 44368:48368, 12368:16368] (5000, 4000, 4000) and write ROI [55700:60700, 44368:48368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7427 with read ROI [55700:60700, 48368:52368, 44368:48368] (5000, 4000, 4000) and write ROI [55700:60700, 48368:52368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8747 with read ROI [55700:60700, 52368:56368, 48368:52368] (5000, 4000, 4000) and write ROI [55700:60700, 52368:56368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6346 with read ROI [55700:60700, 60368:63624, 24368:28368] (5000, 3256, 4000) and write ROI [55700:60700, 60368:63624, 24368:28368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3366 with read ROI [60700:65700, 368:4368, 56368:60368] (5000, 4000, 4000) and write ROI [60700:65700, 368:4368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1243 with read ROI [60700:65700, 4368:8368, 20368:24368] (5000, 4000, 4000) and write ROI [60700:65700, 4368:8368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2141 with read ROI [60700:65700, 8368:12368, 32368:36368] (5000, 4000, 4000) and write ROI [60700:65700, 8368:12368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4627 with read ROI [60700:65700, 12368:16368, 56368:60368] (5000, 4000, 4000) and write ROI [60700:65700, 12368:16368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1936 with read ROI [60700:65700, 20368:24368, 16368:20368] (5000, 4000, 4000) and write ROI [60700:65700, 20368:24368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2783 with read ROI [60700:65700, 24368:28368, 24368:28368] (5000, 4000, 4000) and write ROI [60700:65700, 24368:28368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2802 with read ROI [60700:65700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [60700:65700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3876 with read ROI [60700:65700, 32368:36368, 28368:32368] (5000, 4000, 4000) and write ROI [60700:65700, 32368:36368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4738 with read ROI [60700:65700, 36368:40368, 32368:36368] (5000, 4000, 4000) and write ROI [60700:65700, 36368:40368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7405 with read ROI [60700:65700, 40368:44368, 48368:52368] (5000, 4000, 4000) and write ROI [60700:65700, 40368:44368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4807 with read ROI [60700:65700, 48368:52368, 20368:24368] (5000, 4000, 4000) and write ROI [60700:65700, 48368:52368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6321 with read ROI [60700:65700, 52368:56368, 28368:32368] (5000, 4000, 4000) and write ROI [60700:65700, 52368:56368, 28368:32368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11023 with read ROI [60700:65700, 56368:60368, 52368:56368] (5000, 4000, 4000) and write ROI [60700:65700, 56368:60368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3758 with read ROI [65700:70700, 368:4368, 56368:60368] (5000, 4000, 4000) and write ROI [65700:70700, 368:4368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3394 with read ROI [65700:70700, 4368:8368, 48368:52368] (5000, 4000, 4000) and write ROI [65700:70700, 4368:8368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3787 with read ROI [65700:70700, 8368:12368, 48368:52368] (5000, 4000, 4000) and write ROI [65700:70700, 8368:12368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5605 with read ROI [65700:70700, 12368:16368, 60368:63624] (5000, 4000, 3256) and write ROI [65700:70700, 12368:16368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6150 with read ROI [65700:70700, 16368:20368, 60368:63624] (5000, 4000, 3256) and write ROI [65700:70700, 16368:20368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2227 with read ROI [65700:70700, 24368:28368, 12368:16368] (5000, 4000, 4000) and write ROI [65700:70700, 24368:28368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3148 with read ROI [65700:70700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [65700:70700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6228 with read ROI [65700:70700, 32368:36368, 44368:48368] (5000, 4000, 4000) and write ROI [65700:70700, 32368:36368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6811 with read ROI [65700:70700, 36368:40368, 44368:48368] (5000, 4000, 4000) and write ROI [65700:70700, 36368:40368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10169 with read ROI [65700:70700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [65700:70700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10973 with read ROI [65700:70700, 44368:48368, 60368:63624] (5000, 4000, 3256) and write ROI [65700:70700, 44368:48368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9477 with read ROI [65700:70700, 48368:52368, 48368:52368] (5000, 4000, 4000) and write ROI [65700:70700, 48368:52368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4451 with read ROI [65700:70700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [65700:70700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7559 with read ROI [65700:70700, 60368:63624, 24368:28368] (5000, 3256, 4000) and write ROI [65700:70700, 60368:63624, 24368:28368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2419 with read ROI [70700:75700, 368:4368, 36368:40368] (5000, 4000, 4000) and write ROI [70700:75700, 368:4368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2734 with read ROI [70700:75700, 4368:8368, 36368:40368] (5000, 4000, 4000) and write ROI [70700:75700, 4368:8368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3804 with read ROI [70700:75700, 8368:12368, 44368:48368] (5000, 4000, 4000) and write ROI [70700:75700, 8368:12368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6151 with read ROI [70700:75700, 12368:16368, 60368:63624] (5000, 4000, 3256) and write ROI [70700:75700, 12368:16368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5641 with read ROI [70700:75700, 16368:20368, 52368:56368] (5000, 4000, 4000) and write ROI [70700:75700, 16368:20368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6188 with read ROI [70700:75700, 20368:24368, 52368:56368] (5000, 4000, 4000) and write ROI [70700:75700, 20368:24368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6769 with read ROI [70700:75700, 24368:28368, 52368:56368] (5000, 4000, 4000) and write ROI [70700:75700, 24368:28368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3543 with read ROI [70700:75700, 32368:36368, 16368:20368] (5000, 4000, 4000) and write ROI [70700:75700, 32368:36368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4350 with read ROI [70700:75700, 36368:40368, 20368:24368] (5000, 4000, 4000) and write ROI [70700:75700, 36368:40368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4374 with read ROI [70700:75700, 40368:44368, 16368:20368] (5000, 4000, 4000) and write ROI [70700:75700, 40368:44368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6884 with read ROI [70700:75700, 44368:48368, 32368:36368] (5000, 4000, 4000) and write ROI [70700:75700, 44368:48368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12706 with read ROI [70700:75700, 48368:52368, 60368:63624] (5000, 4000, 3256) and write ROI [70700:75700, 48368:52368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11052 with read ROI [70700:75700, 52368:56368, 48368:52368] (5000, 4000, 4000) and write ROI [70700:75700, 52368:56368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6994 with read ROI [70700:75700, 60368:63624, 16368:20368] (5000, 3256, 4000) and write ROI [70700:75700, 60368:63624, 16368:20368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8885 with read ROI [70700:75700, 60368:63624, 28368:32368] (5000, 3256, 4000) and write ROI [70700:75700, 60368:63624, 28368:32368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3060 with read ROI [75700:80700, 368:4368, 40368:44368] (5000, 4000, 4000) and write ROI [75700:80700, 368:4368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1308 with read ROI [75700:80700, 8368:12368, 4368:8368] (5000, 4000, 4000) and write ROI [75700:80700, 8368:12368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4681 with read ROI [75700:80700, 12368:16368, 44368:48368] (5000, 4000, 4000) and write ROI [75700:80700, 12368:16368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2525 with read ROI [75700:80700, 20368:24368, 12368:16368] (5000, 4000, 4000) and write ROI [75700:80700, 20368:24368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2270 with read ROI [75700:80700, 24368:28368, 4368:8368] (5000, 4000, 4000) and write ROI [75700:80700, 24368:28368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3922 with read ROI [75700:80700, 28368:32368, 20368:24368] (5000, 4000, 4000) and write ROI [75700:80700, 28368:32368, 20368:24368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4786 with read ROI [75700:80700, 32368:36368, 24368:28368] (5000, 4000, 4000) and write ROI [75700:80700, 32368:36368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10975 with read ROI [75700:80700, 36368:40368, 60368:63624] (5000, 4000, 3256) and write ROI [75700:80700, 36368:40368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8110 with read ROI [75700:80700, 40368:44368, 40368:44368] (5000, 4000, 4000) and write ROI [75700:80700, 40368:44368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7506 with read ROI [75700:80700, 44368:48368, 32368:36368] (5000, 4000, 4000) and write ROI [75700:80700, 44368:48368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/10273 with read ROI [75700:80700, 48368:52368, 44368:48368] (5000, 4000, 4000) and write ROI [75700:80700, 48368:52368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6995 with read ROI [75700:80700, 56368:60368, 16368:20368] (5000, 4000, 4000) and write ROI [75700:80700, 56368:60368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11140 with read ROI [75700:80700, 60368:63624, 36368:40368] (5000, 3256, 4000) and write ROI [75700:80700, 60368:63624, 36368:40368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2176 with read ROI [80700:85700, 368:4368, 24368:28368] (5000, 4000, 4000) and write ROI [80700:85700, 368:4368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3445 with read ROI [80700:85700, 4368:8368, 36368:40368] (5000, 4000, 4000) and write ROI [80700:85700, 4368:8368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4682 with read ROI [80700:85700, 8368:12368, 44368:48368] (5000, 4000, 4000) and write ROI [80700:85700, 8368:12368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7346 with read ROI [80700:85700, 12368:16368, 60368:63624] (5000, 4000, 3256) and write ROI [80700:85700, 12368:16368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6771 with read ROI [80700:85700, 16368:20368, 52368:56368] (5000, 4000, 4000) and write ROI [80700:85700, 16368:20368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5207 with read ROI [80700:85700, 20368:24368, 36368:40368] (5000, 4000, 4000) and write ROI [80700:85700, 20368:24368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2592 with read ROI [80700:85700, 28368:32368, 368:4368] (5000, 4000, 4000) and write ROI [80700:85700, 28368:32368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3592 with read ROI [80700:85700, 32368:36368, 8368:12368] (5000, 4000, 4000) and write ROI [80700:85700, 32368:36368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3266 with read ROI [80700:85700, 36368:40368, 368:4368] (5000, 4000, 4000) and write ROI [80700:85700, 36368:40368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11821 with read ROI [80700:85700, 36368:40368, 60368:63624] (5000, 4000, 3256) and write ROI [80700:85700, 36368:40368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8803 with read ROI [80700:85700, 40368:44368, 40368:44368] (5000, 4000, 4000) and write ROI [80700:85700, 40368:44368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11054 with read ROI [80700:85700, 44368:48368, 48368:52368] (5000, 4000, 4000) and write ROI [80700:85700, 44368:48368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13666 with read ROI [80700:85700, 48368:52368, 56368:60368] (5000, 4000, 4000) and write ROI [80700:85700, 48368:52368, 56368:60368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5937 with read ROI [80700:85700, 56368:60368, 4368:8368] (5000, 4000, 4000) and write ROI [80700:85700, 56368:60368, 4368:8368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9651 with read ROI [80700:85700, 60368:63624, 24368:28368] (5000, 3256, 4000) and write ROI [80700:85700, 60368:63624, 24368:28368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/2470 with read ROI [85700:90700, 368:4368, 24368:28368] (5000, 4000, 4000) and write ROI [85700:90700, 368:4368, 24368:28368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3842 with read ROI [85700:90700, 4368:8368, 36368:40368] (5000, 4000, 4000) and write ROI [85700:90700, 4368:8368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5663 with read ROI [85700:90700, 8368:12368, 48368:52368] (5000, 4000, 4000) and write ROI [85700:90700, 8368:12368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5208 with read ROI [85700:90700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [85700:90700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5230 with read ROI [85700:90700, 20368:24368, 32368:36368] (5000, 4000, 4000) and write ROI [85700:90700, 20368:24368, 32368:36368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8729 with read ROI [85700:90700, 24368:28368, 52368:56368] (5000, 4000, 4000) and write ROI [85700:90700, 24368:28368, 52368:56368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8087 with read ROI [85700:90700, 28368:32368, 44368:48368] (5000, 4000, 4000) and write ROI [85700:90700, 28368:32368, 44368:48368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5328 with read ROI [85700:90700, 36368:40368, 16368:20368] (5000, 4000, 4000) and write ROI [85700:90700, 36368:40368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/13639 with read ROI [85700:90700, 40368:44368, 60368:63624] (5000, 4000, 3256) and write ROI [85700:90700, 40368:44368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/11903 with read ROI [85700:90700, 44368:48368, 48368:52368] (5000, 4000, 4000) and write ROI [85700:90700, 44368:48368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/12793 with read ROI [85700:90700, 48368:52368, 48368:52368] (5000, 4000, 4000) and write ROI [85700:90700, 48368:52368, 48368:52368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/7058 with read ROI [85700:90700, 56368:60368, 8368:12368] (5000, 4000, 4000) and write ROI [85700:90700, 56368:60368, 8368:12368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/9684 with read ROI [85700:90700, 60368:63624, 20368:24368] (5000, 3256, 4000) and write ROI [85700:90700, 60368:63624, 20368:24368] (5000, 3256, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6734 with read ROI [90700:95700, 368:4368, 60368:63624] (5000, 4000, 3256) and write ROI [90700:95700, 368:4368, 60368:63624] (5000, 4000, 3256)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/1768 with read ROI [90700:95700, 8368:12368, 368:4368] (5000, 4000, 4000) and write ROI [90700:95700, 8368:12368, 368:4368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/3174 with read ROI [90700:95700, 12368:16368, 16368:20368] (5000, 4000, 4000) and write ROI [90700:95700, 12368:16368, 16368:20368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/5727 with read ROI [90700:95700, 16368:20368, 36368:40368] (5000, 4000, 4000) and write ROI [90700:95700, 16368:20368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/6839 with read ROI [90700:95700, 20368:24368, 40368:44368] (5000, 4000, 4000) and write ROI [90700:95700, 20368:24368, 40368:44368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4403 with read ROI [90700:95700, 28368:32368, 12368:16368] (5000, 4000, 4000) and write ROI [90700:95700, 28368:32368, 12368:16368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/8139 with read ROI [90700:95700, 32368:36368, 36368:40368] (5000, 4000, 4000) and write ROI [90700:95700, 32368:36368, 36368:40368] (5000, 4000, 4000)
upload_edges_apis_2L-6_setup_03_0_2_FBOK_600000_1/4919 with read ROI [90700:95700, 40368:44368, 4368:8368] (5000, 4000, 4000) and write ROI [90700:95700, 40368:44368, 4368:8368] (5000, 4000, 4000)
